constraint_id,context,chi,KL_fwd,KL_rev,d_FR,H_sq,max_tvd,argmax_cl,argmax_idx,type_match
adversarial_surface_inflation,analytical,0.712364,0.001044504832886698,0.00109955233030059,0.04610672060538768,0.0005314338844134175,0.021320774403396858,tangled_rope,tangled_rope,True
adversarial_truth_decay,powerless,0.3536,2.128795211674458,3.5383085571743353,2.224133569325028,1.1143812959072412,0.877834349087212,snare,tangled_rope,False
adversarial_truth_decay,moderate,0.752415,0.028885422381342406,0.04499899106238173,0.26682740844083336,0.017772831123820693,0.05076770441485878,snare,snare,True
adversarial_truth_decay,institutional,0.273621,6.837957555278584,6.81542132083099,2.850629053313121,1.710061685992394,0.9825233168324665,snare,tangled_rope,False
adversarial_truth_decay,analytical,0.931553,5.2766681093834595,4.28509133654873,2.759299543371896,1.6200306148665344,0.9791088668377607,snare,tangled_rope,False
advice_as_dangerous_gift,powerless,0.586918,0.025619930184560793,0.026255832288910343,0.22774908968555663,0.012953405204326937,0.11218109216632566,tangled_rope,tangled_rope,True
advice_as_dangerous_gift,moderate,0.509453,0.031050003397284913,0.02899388181010683,0.24492974638622675,0.01497891042090435,0.11270052056163188,tangled_rope,tangled_rope,True
advice_as_dangerous_gift,institutional,-0.022816,9.073287831113628,12.59353946596149,2.572230584920703,1.4382973242390384,0.8739834064264257,tangled_rope,rope,False
advice_as_dangerous_gift,analytical,0.739763,0.1066602737930108,0.09075449302669332,0.44320018717430915,0.048905975270824825,0.1933722591201123,tangled_rope,tangled_rope,True
agentive_optimism_2026,powerless,0.64044,0.00022117061855125568,0.000221400083124725,0.021035796838583334,0.00011062516731590637,0.010275733284407063,snare,snare,True
agentive_optimism_2026,moderate,0.641765,0.0001547761801719798,0.00015531276292620017,0.01760722340655693,7.750307845658095e-05,0.008558586029067228,snare,snare,True
