constraint_id,h1,max_tvd,t13_fires,worst_context,d_FR_worst,KL_fwd_worst,KL_rev_worst,asymmetry_ratio,argmax_cl,argmax_idx
car_ownership_norm_us,0,0.9883575338242674,False,institutional,3.1312722048028894,22.705883284398826,16.13568961748512,0.2893608491076881,snare,rope
carbon_credit_markets_2026,0,0.9117617130470425,False,institutional,2.559090463585155,3.686196944792847,11.485249642263312,0.679049471312455,tangled_rope,rope
carrier_deployment_deterrence,0,0.857166363758337,False,institutional,2.6459099470214937,13.451264551256886,14.253966909424056,0.0563143132903207,snare,rope
carrying_capacity,0,0.8543300919553047,False,institutional,2.6382599983441137,13.329546974072345,14.213703019261628,0.062204482814304116,snare,rope
cartel_drone_surveillance_el_paso,0,0.3099004774541627,False,analytical,1.1690141668745666,2.5602181333647227,0.3706034851000796,0.8552453479372008,tangled_rope,tangled_rope
cascading_constraint_failure,0,0.9996758235066351,False,institutional,3.140709619013354,23.017928651261265,20.62349044700917,0.10402492077065721,snare,rope
castration_longevity_choice,0,0.9029284497804021,False,institutional,2.4850703913879557,2.391910245693307,7.133983939786779,0.6647160596544885,tangled_rope,rope
cb_far_beyond_human,0,0.9933506544707366,False,institutional,3.126814630901565,22.65430893492139,20.556628396005127,0.09259521201649669,snare,rope
cbdc_implementation,0,0.8723447249451269,False,institutional,2.5349928307613805,7.603840595161866,11.77257670051977,0.3541056653446012,tangled_rope,rope
central_limit_theorem_convergence,0,0.4208116228062273,False,institutional,1.373004610810513,0.5434670306056719,2.6257714695074186,0.7930257690294641,mountain,mountain
cfius_hiefo_emcore_divestment,0,0.8519526812206717,False,institutional,2.6658783839732627,14.439798659048506,14.309590779546705,0.009017291901103381,snare,rope
cg_israelgaza_20231012,0,0.8374574589910224,False,institutional,2.4485410427725105,2.9209265473149606,18.601548725850552,0.8429740130586142,tangled_rope,rope
chaitins_omega_undecidability,0,0.12101574044094598,False,institutional,0.6936118460530667,0.1284401449351297,0.7827068540665388,0.8359026188823807,mountain,mountain
champions_bass_fishing_exclusion,3,0.9290173146564774,True,institutional,2.7329746309504666,4.08966993328967,11.659625576398586,0.64924517459909,tangled_rope,rope
china_africa_zero_tariff_2026,0,0.8723447249451269,False,institutional,2.5349928307613805,7.603840595161866,11.77257670051977,0.3541056653446012,tangled_rope,rope
china_contraceptive_tax,0,0.9066155721556146,False,institutional,2.7998150552638705,10.96298006393928,14.788880458165696,0.2587011508443116,tangled_rope,rope
china_vactrain_standard,0,0.9069665005156501,False,institutional,2.588958934158783,5.731208683158829,11.981235215215838,0.5216512671514576,tangled_rope,rope
cholesterol_pill_cost,0,0.6510864227958357,False,institutional,2.316906323464847,11.942655654326073,10.313148296057719,0.13644430564135757,snare,rope
church_turing_thesis,0,0.12101574044094598,False,institutional,0.6936118460530667,0.1284401449351297,0.7827068540665388,0.8359026188823807,mountain,mountain
cinderella_midnight_deadline,0,0.39548592533386623,False,institutional,1.5120060875741974,7.564420766081356,1.835887452113807,0.7572996652505274,tangled_rope,tangled_rope
